insectID,reserv,taxa,trip,sex,location,lat,long,l.context,c.w,ce,total.poll,sc.total.poll,b.napus,e.planta,prot,aster,v.rosea,sola,acacia,fire,prop.noncrop,prop.crop,prop.tree,prop.flow,richness,predom.pollen,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200,Species,Simp,context.site,shan,even,rare.rich,rare.shan,rare.even
2Per2C1fly2,Per2C1,fly,2,U,Perenjori,-29.477517,116.197067,wheat,w,core,2196,2.196,0,0,0,110,2086,0,0,0,1,0,0,1,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Comptosia sp1,HvF2,wheat core,0.19878332,0.28678371,1.095207273,0.19878332,0.28678371
2Per2C1fly3,Per2C1,fly,2,U,Perenjori,-29.477517,116.197067,wheat,w,core,2734,2.734,0,0,0,47,2687,0,0,0,1,0,0,1,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Comptosia sp1,HvF2,wheat core,0.086895475,0.125363671,1.033803166,0.086895475,0.125363671
2Per2C1fly4,Per2C1,fly,2,U,Perenjori,-29.477517,116.197067,wheat,w,core,2478,2.478,0,0,0,25,2453,0,0,0,1,0,0,1,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Comptosia sp2,HvF1,wheat core,0.056409098,0.081381126,1.019982059,0.056409098,0.081381126
2Per2C1wasp1,Per2C1,bee,2,F,Perenjori,-29.477517,116.197067,wheat,w,core,3523,3.523,12,0,0,18,3493,0,0,0,0.996593812,0.003406188,0,0.996593812,3,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Neopasiphae mirabills,Neo,wheat core,0.054793749,0.04987542,1.016925524,0.054793749,0.04987542
2Per2C1wasp2,Per2C1,bee,2,F,Perenjori,-29.477517,116.197067,wheat,w,core,1146,1.146,0,0,0,6,0,1140,0,0,1,0,0,1,2,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Neopasiphae mirabills,Neo,wheat core,0.032720686,0.047205972,1.010425478,0.032720686,0.047205972
2Per2C1wasp3,Per2C1,wasp,2,F,Perenjori,-29.477517,116.197067,wheat,w,core,567,0.567,0,0,0,95,401,71,0,0,1,0,0,1,3,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Neopasiphae mirabills,Neo,wheat core,0.804473751,0.732263565,1.456877372,0.804473751,0.732263565
2Per2C1wasp4,Per2C1,bee,2,F,Perenjori,-29.477517,116.197067,wheat,w,core,1847,1.847,0,0,0,47,1136,664,0,0,1,0,0,1,3,0,wood,YGJ,0,6,native forbs,high,0.6,0.8,0.08444,NA,230.9,0.2309,3.564737,3.465845,1,no,far,far,far,Neopasiphae mirabills,Neo,wheat core,0.760147751,0.691916301,1.492089013,0.760147751,0.691916301
2Per2E1bee4,Per2E1,bee,2,F,Perenjori,-29.47595,116.19495,wheat,w,edge,992,0.992,0,992,0,0,0,0,0,0,1,0,0,1,1,0,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,Apis mellifera,Apis,wheat edge,0,0,1,0,0
2Per2E1beetle1,Per2E1,beetle,2,U,Perenjori,-29.47595,116.19495,wheat,w,edge,629,0.629,0,105,0,524,0,0,0,0,1,0,0,1,2,0,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,Melyridae sp1,Mel1,wheat edge,0.45098741,0.6506373,1.278573815,0.45098741,0.6506373
2Per2E1wasp2,Per2E1,bee,2,F,Perenjori,-29.47595,116.19495,wheat,w,edge,1178,1.178,0,295,0,883,0,0,0,0,1,0,0,1,2,0,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,Neopasiphae mirabills,Neo,wheat edge,0.562800968,0.811950166,1.375743055,0.562800968,0.811950166
2Per2E1wasp4,Per2E1,bee,2,F,Perenjori,-29.47595,116.19495,wheat,w,edge,518,0.518,0,491,10,17,0,0,0,0,1,0,0.019305019,0.980694981,3,0,wood,YGJ,7,7,exotic forbs,low,0.3,0.4,0.08,NA,17.12,0.01712,3.564737,3.465845,1,no,close,close,close,Neopasiphae mirabills,Neo,wheat edge,0.239078438,0.217618573,1.100274079,0.239078438,0.217618573
2Per2E2bee1,Per2E2,bee,2,F,Perenjori,-29.476867,116.194883,wheat,w,edge,233,0.233,0,233,0,0,0,0,0,0,1,0,0,1,1,0,wood,YGJ,7,3,exotic forbs,low,0.3,0.4,0.04889,NA,18.64,0.01864,3.564737,3.465845,1,no,close,close,close,Apis mellifera,Apis,wheat edge,0,0,1,0,0
2Per2E2bee2,Per2E2,bee,2,F,Perenjori,-29.476867,116.194883,wheat,w,edge,5664,5.664,0,5664,0,0,0,0,0,0,1,0,0,1,1,0,wood,YGJ,7,3,exotic forbs,low,0.3,0.4,0.04889,NA,18.64,0.01864,3.564737,3.465845,1,no,close,close,close,Apis mellifera,Apis,wheat edge,0,0,1,0,0
2Road2CAN1fly1,Road2CAN1,fly,2,U,Roadside 2,-29.7579,116.484117,crop,r,crop,412,0.412,288,103,0,21,0,0,0,0,0.300970874,0.699029126,0,0.300970874,3,1,crop,canola,0,0,crop,low,0,0,0.1,10,0,0,0.000584,0.937644,1,no,NA,NA,NA,Melangyna collatus complex,SF,crop crop,0.748584817,0.681391265,1.447346042,0.748584817,0.681391265
2Road2E1bee2,Road2E1,bee,2,F,Roadside 2,-29.758117,116.483783,canola,r,edge,1041,1.041,261,0,534,246,0,0,0,0,0.749279539,0.250720461,0.5129683,0.236311239,3,0,wood,YGJ,5,0,native forbs,mid,0.5,0.2,0.13778,10,2.77,0.00277,0.000584,0.937644,1,no,close,close,close,Apis mellifera,Apis,canola edge,1.030182254,0.937712298,1.618754157,1.030182254,0.937712298
2Road2E1bee3,Road2E1,bee,2,F,Roadside 2,-29.758117,116.483783,canola,r,edge,8205,8.205,0,0,41,8164,0,0,0,0,1,0,0.004996953,0.995003047,2,0,wood,YGJ,4,1,exotic forbs,low,0.2,0.2,0.08889,50,22.56,0.02256,0.00529497,1.06987038,2,no,close,close,close,Apis mellifera,Apis,canola edge,0.031462937,0.045391423,1.009945179,0.031462937,0.045391423
2Road2E1bee4,Road2E1,bee,2,F,Roadside 2,-29.758117,116.483783,canola,r,edge,1292,1.292,0,0,0,1249,0,43,0,0,1,0,0,1,2,0,wood,YGJ,4,1,exotic forbs,low,0.2,0.2,0.08889,50,22.56,0.02256,0.00529497,1.06987038,2,no,close,close,close,Apis mellifera,Apis,canola edge,0.145970954,0.210591571,1.064397964,0.145970954,0.210591571
2Road2E1bee5,Road2E1,bee,2,F,Roadside 2,-29.758117,116.483783,canola,r,edge,11367,11.367,0,0,3,11364,0,0,0,0,1,0,0.000263922,0.999736078,2,0,wood,YGJ,5,0,native forbs,mid,0.5,0.2,0.13778,10,2.77,0.00277,0.000584,0.937644,1,no,close,close,close,Apis mellifera,Apis,canola edge,0.002438566,0.003518107,1.000527751,0.002438566,0.003518107
2Road3CAN1bee1,Road3CAN1,bee,2,F,Roadside 3,-29.454967,116.228567,crop,r,crop,2987,2.987,2956,0,0,31,0,0,0,0,0.010378306,0.989621694,0,0.010378306,2,1,crop,canola,0,0,crop,low,0,0,0.6,60,0,0,0.014518,1.201944,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.057732756,0.083290761,1.020548073,0.057732756,0.083290761
2Road3CAN1fly1,Road3CAN1,fly,2,U,Roadside 3,-29.454967,116.228567,crop,r,crop,425,0.425,425,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.6,60,0,0,0.014518,1.201944,1,no,NA,NA,NA,Calliphoridae sp1,BF2,crop crop,0,0,1,0,0
2Road3CAN1fly2,Road3CAN1,fly,2,U,Roadside 3,-29.454967,116.228567,crop,r,crop,448,0.448,379,0,0,69,0,0,0,0,0.154017857,0.845982143,0,0.154017857,2,1,crop,canola,0,0,crop,low,0,0,0.6,60,0,0,0.014518,1.201944,1,no,NA,NA,NA,Calliphoridae sp1,BF2,crop crop,0.42961562,0.619804324,1.261175695,0.42961562,0.619804324
2Road3CAN1fly3,Road3CAN1,fly,2,U,Roadside 3,-29.454967,116.228567,crop,r,crop,419,0.419,419,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.6,60,0,0,0.014518,1.201944,1,no,NA,NA,NA,Calliphoridae sp1,BF2,crop crop,0,0,1,0,0
2Road3E1bee1,Road3E1,bee,2,F,Roadside 3,-29.454667,116.22825,canola,r,edge,13876,13.876,271,0,0,13605,0,0,0,0,0.980469876,0.019530124,0,0.980469876,2,0,wood,YGJ,3,0,native forbs,low,0.1,0.2,0.24444,60,37.17,0.03717,0.014518,1.201944,1,no,close,close,close,Lasioglossum sp2,Lasio2,canola edge,0.096204764,0.138794136,1.038300157,0.096204764,0.138794136
2Road3E1bee2,Road3E1,bee,2,F,Roadside 3,-29.454667,116.22825,canola,r,edge,20085,20.085,0,0,0,20085,0,0,0,0,1,0,0,1,1,0,wood,YGJ,3,0,native forbs,low,0.1,0.2,0.24444,60,37.17,0.03717,0.014518,1.201944,1,no,close,close,close,Apis mellifera,Apis,canola edge,0,0,1,0,0
2Road3E1bee3,Road3E1,bee,2,F,Roadside 3,-29.454667,116.22825,canola,r,edge,30405,30.405,261,29782,0,362,0,0,0,0,0.991415886,0.008584114,0,0.991415886,3,0,wood,YGJ,3,0,native forbs,low,0.1,0.2,0.24444,60,37.17,0.03717,0.014518,1.201944,1,no,close,close,close,Lasioglossum sp2,Lasio2,canola edge,0.11387239,0.103651116,1.040346148,0.11387239,0.103651116
2Road3E1beetle1,Road3E1,beetle,2,U,Roadside 3,-29.454667,116.22825,canola,r,edge,1032,1.032,0,0,0,1032,0,0,0,0,1,0,0,1,1,0,wood,YGJ,3,0,native forbs,low,0.1,0.2,0.24444,60,37.17,0.03717,0.014518,1.201944,1,no,close,close,close,Elateridae sp1,CB,canola edge,0,0,1,0,0
2Road3E1beetle2,Road3E1,beetle,2,U,Roadside 3,-29.454667,116.22825,canola,r,edge,154,0.154,0,79,0,75,0,0,0,0,1,0,0,1,2,0,wood,YGJ,3,0,native forbs,low,0.1,0.2,0.24444,60,37.17,0.03717,0.014518,1.201944,1,no,close,close,close,Phlogistus sp1,Phlo1,canola edge,0.692809818,0.999513288,1.502928444,0.692809818,0.999513288
2Shrub1C1bee3,Shrub1C1,bee,2,F,Shrubland,-29.347883,116.167333,canola,w,core,242,0.242,0,0,242,0,0,0,0,0,1,0,1,0,1,0,wood,YGJ,33,10,native forbs,low,0.15,0.2,0.26667,40,102.48,0.10248,0.112114,1.579029,1,yes,far,far,close,Lasioglossum sp2,Lasio2,canola core,0,0,1,0,0
2Shrub1C1fly1,Shrub1C1,fly,2,U,Shrubland,-29.347883,116.167333,canola,w,core,434,0.434,0,0,54,0,380,0,0,0,1,0,0.124423963,0.875576037,2,0,wood,YGJ,33,10,native forbs,low,0.15,0.2,0.26667,40,102.48,0.10248,0.112114,1.579029,1,yes,far,far,close,Comptosia sp2,HvF1,canola core,0.375647726,0.541945112,1.21838848,0.375647726,0.541945112
2Shrub1C1wasp1,Shrub1C1,bee,2,F,Shrubland,-29.347883,116.167333,canola,w,core,265,0.265,0,0,164,0,101,0,0,0,1,0,0.618867925,0.381132075,2,0,wood,YGJ,33,10,native forbs,low,0.15,0.2,0.26667,40,102.48,0.10248,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.664615613,0.958837649,1.47352773,0.664615613,0.958837649
2Shrub1C1wasp2,Shrub1C1,bee,2,F,Shrubland,-29.347883,116.167333,canola,w,core,202,0.202,0,0,84,0,118,0,0,0,1,0,0.415841584,0.584158416,2,0,wood,YGJ,33,10,native forbs,low,0.15,0.2,0.26667,40,102.48,0.10248,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.678914248,0.979466219,1.48825181,0.678914248,0.979466219
2Shrub1C1wasp3,Shrub1C1,bee,2,F,Shrubland,-29.347883,116.167333,canola,w,core,265,0.265,0,0,64,201,0,0,0,0,1,0,0.241509434,0.758490566,2,0,wood,YGJ,33,10,native forbs,low,0.15,0.2,0.26667,40,102.48,0.10248,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.552813585,0.797541418,1.367753002,0.552813585,0.797541418
2Shrub1C1wasp4,Shrub1C1,bee,2,F,Shrubland,-29.347883,116.167333,canola,w,core,110,0.11,0,0,33,0,77,0,0,0,1,0,0.3,0.7,2,0,wood,YGJ,33,10,native forbs,low,0.15,0.2,0.26667,40,102.48,0.10248,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.610864302,0.881290899,1.423853211,0.610864302,0.881290899
2Shrub1C1wasp5,Shrub1C1,bee,2,F,Shrubland,-29.347883,116.167333,canola,w,core,238,0.238,0,0,40,119,0,79,0,0,1,0,0.168067227,0.831932773,3,0,wood,YGJ,33,10,native forbs,low,0.15,0.2,0.26667,40,102.48,0.10248,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,1.012366244,0.921495467,1.614154523,1.012366244,0.921495467
2Shrub1C1wasp6,Shrub1C1,bee,2,F,Shrubland,-29.347883,116.167333,canola,w,core,178,0.178,0,0,134,0,44,0,0,0,1,0,0.752808989,0.247191011,2,0,wood,YGJ,33,10,native forbs,low,0.15,0.2,0.26667,40,102.48,0.10248,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.559228061,0.80679555,1.374277915,0.559228061,0.80679555
2Shrub1C2bee1,Shrub1C2,bee,2,M,Shrubland,-29.3467,116.1688,canola,w,core,120,0.12,0,0,0,0,120,0,0,0,1,0,0,1,1,0,wood,YGJ,25,8,native forbs,low,0.2,0.4,0.14667,25,109.13,0.10913,0.112114,1.579029,1,yes,far,far,close,Leioproctus sp26,Leio26,canola core,0,0,1,0,0
2Shrub1C2bee2,Shrub1C2,bee,2,F,Shrubland,-29.3467,116.1688,canola,w,core,141,0.141,0,0,141,0,0,0,0,0,1,0,1,0,1,0,wood,YGJ,25,8,native forbs,low,0.2,0.4,0.14667,25,109.13,0.10913,0.112114,1.579029,1,yes,far,far,close,Leioproctus sp3,Leio3,canola core,0,0,1,0,0
2Shrub1C2fly1,Shrub1C2,fly,2,U,Shrubland,-29.3467,116.1688,canola,w,core,295,0.295,0,0,15,280,0,0,0,0,1,0,0.050847458,0.949152542,2,0,wood,YGJ,25,8,native forbs,low,0.2,0.4,0.14667,25,109.13,0.10913,0.112114,1.579029,1,yes,far,far,close,Comptosia sp2,HvF1,canola core,0.201003011,0.289986047,1.0968523,0.201003011,0.289986047
2Shrub1C2fly2,Shrub1C2,fly,2,U,Shrubland,-29.3467,116.1688,canola,w,core,373,0.373,0,47,0,326,0,0,0,0,1,0,0,1,2,0,wood,YGJ,25,8,native forbs,low,0.2,0.4,0.14667,25,109.13,0.10913,0.112114,1.579029,1,yes,far,far,close,Comptosia sp2,HvF1,canola core,0.378721895,0.5463802,1.220848107,0.378721895,0.5463802
2Shrub1C2fly3,Shrub1C2,fly,2,U,Shrubland,-29.3467,116.1688,canola,w,core,82,0.082,0,0,0,82,0,0,0,0,1,0,0,1,1,0,wood,YGJ,25,8,native forbs,low,0.2,0.4,0.14667,25,109.13,0.10913,0.112114,1.579029,1,yes,far,far,close,Comptosia sp2,HvF1,canola core,0,0,1,0,0
2Shrub1C2wasp1,Shrub1C2,bee,2,F,Shrubland,-29.3467,116.1688,canola,w,core,91,0.091,0,0,0,73,0,18,0,0,1,0,0,1,2,0,wood,YGJ,25,8,native forbs,low,0.2,0.4,0.14667,25,109.13,0.10913,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.497340486,0.717510653,1.320879121,0.497340486,0.717510653
2Shrub1C2wasp2,Shrub1C2,bee,2,F,Shrubland,-29.3467,116.1688,canola,w,core,640,0.64,0,0,0,364,276,0,0,0,1,0,0,1,2,0,wood,YGJ,25,8,native forbs,low,0.2,0.4,0.14667,25,109.13,0.10913,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.683664041,0.986318721,1.491314554,0.683664041,0.986318721
2Shrub1C2wasp3,Shrub1C2,bee,2,F,Shrubland,-29.3467,116.1688,canola,w,core,395,0.395,0,0,40,224,131,0,0,0,1,0,0.101265823,0.898734177,3,0,wood,YGJ,25,8,native forbs,low,0.2,0.4,0.14667,25,109.13,0.10913,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.919607934,0.837063215,1.559583628,0.919607934,0.837063215
2Shrub1C2wasp4,Shrub1C2,bee,2,F,Shrubland,-29.3467,116.1688,canola,w,core,169,0.169,0,0,42,127,0,0,0,0,1,0,0.24852071,0.75147929,2,0,wood,YGJ,25,8,native forbs,low,0.2,0.4,0.14667,25,109.13,0.10913,0.112114,1.579029,1,yes,far,far,close,Neopasiphae mirabills,Neo,canola core,0.560704135,0.808925075,1.375739645,0.560704135,0.808925075
2Shrub1CAN1bee1,Shrub1CAN1,bee,2,F,Shrubland,-29.346767,116.166917,crop,c,crop,1508,1.508,1508,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.4,40,0,0,0.112114,1.579029,1,no,NA,NA,NA,Lasioglossum sp2,Lasio2,crop crop,0,0,1,0,0
2Shrub1CAN1bee3,N1,bee,2,F,Shrubland,-29.346767,116.166917,crop,c,crop,567,0.567,539,0,28,0,0,0,0,0,0.049382716,0.950617284,0.049382716,0,2,1,crop,canola,0,0,crop,low,0,0,0.4,40,0,0,0.112114,1.579029,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.196693662,0.28376897,1.094054007,0.196693662,0.28376897
2Shrub1CAN1bee4,Shrub1CAN1,bee,2,F,Shrubland,-29.346767,116.166917,crop,c,crop,358,0.358,358,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.4,40,0,0,0.112114,1.579029,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Shrub1CAN1bee5,Shrub1CAN1,bee,2,F,Shrubland,-29.346767,116.166917,crop,c,crop,305,0.305,305,0,0,0,0,0,0,0,0,1,0,0,1,1,crop,canola,0,0,crop,low,0,0,0.4,40,0,0,0.112114,1.579029,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0,0,1,0,0
2Shrub1CAN2bee1,Shrub1CAN2,bee,2,F,Shrubland,-29.347933,116.168633,crop,c,crop,1042,1.042,1041,0,1,0,0,0,0,0,0.000959693,0.999040307,0.000959693,0,2,1,crop,canola,0,0,crop,low,0,0,0.25,25,0,0,0.112114,1.579029,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.00762804,0.011004935,1.001919386,0.00762804,0.011004935
2Shrub1CAN2bee2,Shrub1CAN2,bee,2,F,Shrubland,-29.347933,116.168633,crop,c,crop,299,0.299,298,0,1,0,0,0,0,0,0.003344482,0.996655518,0.003344482,0,2,1,crop,canola,0,0,crop,low,0,0,0.25,25,0,0,0.112114,1.579029,1,no,NA,NA,NA,Apis mellifera,Apis,crop crop,0.022403911,0.032322012,1.006688963,0.022403911,0.032322012
2Shrub1CAN2fly1,Shrub1CAN2,fly,2,U,Shrubland,-29.347933,116.168633,crop,c,crop,247,0.247,232,0,15,0,0,0,0,0,0.060728745,0.939271255,0.060728745,0,2,1,crop,canola,0,0,crop,low,0,0,0.25,25,0,0,0.112114,1.579029,1,no,NA,NA,NA,Melangyna collatus complex,SF,crop crop,0.228968,0.330330998,1.114545275,0.228968,0.330330998
2Shrub1E1bee3,Shrub1E1,bee,2,F,Shrubland,-29.347133,116.166867,canola,w,edge,230,0.23,10,0,220,0,0,0,0,0,0.956521739,0.043478261,0.956521739,0,2,0,wood,YGJ,18,10,native forbs,low,0.4,0.6,0.14222,40,15.42,0.01542,0.112114,1.579029,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0.178844913,0.258018669,1.083539017,0.178844913,0.258018669
2Shrub1E1beetle1,Shrub1E1,beetle,2,U,Shrubland,-29.347133,116.166867,canola,w,edge,385,0.385,0,0,366,0,19,0,0,0,1,0,0.950649351,0.049350649,2,0,wood,YGJ,18,10,native forbs,low,0.4,0.6,0.14222,40,15.42,0.01542,0.112114,1.579029,1,yes,close,close,close,Melyridae sp1,Mel1,canola edge,0.196598813,0.283632133,1.094074675,0.196598813,0.283632133
2Shrub1E1fly1,Shrub1E1,fly,2,U,Shrubland,-29.347133,116.166867,canola,w,edge,1001,1.001,0,0,67,934,0,0,0,0,1,0,0.066933067,0.933066933,2,0,wood,YGJ,18,10,native forbs,low,0.4,0.6,0.14222,40,15.42,0.01542,0.112114,1.579029,1,yes,close,close,close,Comptosia sp2,HvF1,canola edge,0.245632503,0.354372794,1.125030969,0.245632503,0.354372794
2Shrub1E1fly2,Shrub1E1,fly,2,U,Shrubland,-29.347133,116.166867,canola,w,edge,216,0.216,0,0,201,15,0,0,0,0,1,0,0.930555556,0.069444444,2,0,wood,YGJ,18,10,native forbs,low,0.4,0.6,0.14222,40,15.42,0.01542,0.112114,1.579029,1,yes,close,close,close,Comptosia sp2,HvF1,canola edge,0.252199521,0.363846998,1.129844961,0.252199521,0.363846998
2Shrub1E2bee4,Shrub1E2,bee,2,M,Shrubland,-29.347367,116.169167,canola,w,edge,213,0.213,0,0,149,64,0,0,0,0,1,0,0.699530516,0.300469484,2,0,wood,YGJ,13,5,native forbs,low,0.3,0.4,0.12444,25,29.22,0.02922,0.112114,1.579029,1,yes,close,close,close,Leioproctus sp13,Leio13,canola edge,0.61126157,0.881864035,1.422358048,0.61126157,0.881864035
2Shrub1E2bee5,Shrub1E2,bee,2,M,Shrubland,-29.347367,116.169167,canola,w,edge,171,0.171,9,0,162,0,0,0,0,0,0.947368421,0.052631579,0.947368421,0,2,0,wood,YGJ,13,5,native forbs,low,0.3,0.4,0.12444,25,29.22,0.02922,0.112114,1.579029,1,yes,close,close,close,Leioproctus sp17,Leio17,canola edge,0.206192051,0.297472249,1.100309598,0.206192051,0.297472249
2Shrub1E2bee6,Shrub1E2,bee,2,F,Shrubland,-29.347367,116.169167,canola,w,edge,418,0.418,42,0,376,0,0,0,0,0,0.899521531,0.100478469,0.899521531,0,2,0,wood,YGJ,13,5,native forbs,low,0.3,0.4,0.12444,25,29.22,0.02922,0.112114,1.579029,1,yes,close,close,close,Apis mellifera,Apis,canola edge,0.326133007,0.470510472,1.181198582,0.326133007,0.470510472
2Shrub1E2fly1,Shrub1E2,fly,2,U,Shrubland,-29.347367,116.169167,canola,w,edge,459,0.459,0,0,428,31,0,0,0,0,1,0,0.932461874,0.067538126,2,0,wood,YGJ,13,5,native forbs,low,0.3,0.4,0.12444,25,29.22,0.02922,0.112114,1.579029,1,yes,close,close,close,Tachininae sp1,BHHF,canola edge,0.247223781,0.356668522,1.126228463,0.247223781,0.356668522
2Shrub1E2wasp1,Shrub1E2,bee,2,F,Shrubland,-29.347367,116.169167,canola,w,edge,543,0.543,0,0,18,525,0,0,0,0,1,0,0.033149171,0.966850829,2,0,wood,YGJ,13,5,native forbs,low,0.3,0.4,0.12444,25,29.22,0.02922,0.112114,1.579029,1,yes,close,close,close,Neopasiphae mirabills,Neo,canola edge,0.145524091,0.209946884,1.064218874,0.145524091,0.209946884
2Shrub1E2wasp2,Shrub1E2,bee,2,F,Shrubland,-29.347367,116.169167,canola,w,edge,205,0.205,0,0,0,205,0,0,0,0,1,0,0,1,1,0,wood,YGJ,13,5,native forbs,low,0.3,0.4,0.12444,25,29.22,0.02922,0.112114,1.579029,1,yes,close,close,close,Neopasiphae mirabills,Neo,canola edge,0,0,1,0,0
2Shrub1E2wasp3,Shrub1E2,bee,2,F,Shrubland,-29.347367,116.169167,canola,w,edge,277,0.277,72,0,9,196,0,0,0,0,0.740072202,0.259927798,0.032490975,0.707581227,3,0,wood,YGJ,13,5,native forbs,low,0.3,0.4,0.12444,25,29.22,0.02922,0.112114,1.579029,1,yes,close,close,close,Neopasiphae mirabills,Neo,canola edge,0.706308282,0.642909505,1.432271229,0.706308282,0.642909505
2Xan1C1bee1,Xan1C1,bee,2,F,Xantippe,-30.274183,117.021217,canola,w,core,4647,4.647,0,0,0,4647,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,90,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp3,Leio3,canola core,0,0,1,0,0
2Xan1C1bee2,Xan1C1,bee,2,M,Xantippe,-30.274183,117.021217,canola,w,core,991,0.991,0,0,0,991,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,90,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp19,Leio19,canola core,0,0,1,0,0
2Xan1C1bee3,Xan1C1,bee,2,M,Xantippe,-30.274183,117.021217,canola,w,core,3624,3.624,81,0,36,3507,0,0,0,0,0.977649007,0.022350993,0.009933775,0.967715232,3,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,90,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0.162524188,0.147935891,1.062946353,0.162524188,0.147935891
2Xan1C1bee4,Xan1C1,bee,2,M,Xantippe,-30.274183,117.021217,canola,w,core,192,0.192,0,0,0,173,0,0,19,0,1,0,0.098958333,0.901041667,2,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,90,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp20,Leio20,canola core,0.322788151,0.465684865,1.179264834,0.322788151,0.465684865
2Xan1C1bee5,Xan1C1,bee,2,M,Xantippe,-30.274183,117.021217,canola,w,core,298,0.298,0,0,0,298,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,90,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
2Xan1C1bee6,Xan1C1,bee,2,M,Xantippe,-30.274183,117.021217,canola,w,core,503,0.503,0,0,0,503,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,90,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp20,Leio20,canola core,0,0,1,0,0
2Xan1C1bee7,Xan1C1,bee,2,M,Xantippe,-30.274183,117.021217,canola,w,core,488,0.488,0,0,0,488,0,0,0,0,1,0,0,1,1,0,wood,YGJ,0,36,native forbs,mid,0.15,0.4,0.08889,90,114.96,0.11496,3.071285,1.124403,1,yes,far,far,close,Leioproctus sp15,Leio15,canola core,0,0,1,0,0
2Xan1C2bee1,Xan1C2,bee,2,F,Xantippe,-30.274317,117.025833,canola,w,core,543,0.543,0,0,516,0,27,0,0,0,1,0,0.950276243,0.049723757,2,0,wood,YGJ,1,9,native forbs,mid,0.3,0.8,0.13333,90,133.72,0.13372,3.071285,1.124403,1,yes,far,far,close,Apis mellifera,Apis,canola core,0.197701058,0.285222336,1.094676969,0.197701058,0.285222336
