trip.site,taxa,abundance,site.year,site,location,trip,ec,trip.ec,l.context,site.type,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200,rich,shan,rare.rich,rare.shan
13xan1can1,beetle,0,1xan1can1,xan1can1,1xan,3,crop,3crop,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.071285,1.124403,1,no,NA,NA,NA,NA,NA,NA,NA
13xan1can1,bug,0,1xan1can1,xan1can1,1xan,3,crop,3crop,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.071285,1.124403,1,no,NA,NA,NA,NA,NA,NA,NA
13xan1can1,fly,1,1xan1can1,xan1can1,1xan,3,crop,3crop,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.071285,1.124403,1,no,NA,NA,NA,1,0,NA,NA
13xan1can1,wasp,0,1xan1can1,xan1can1,1xan,3,crop,3crop,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.071285,1.124403,1,no,NA,NA,NA,NA,NA,NA,NA
13xan1can2,bee,6,1xan1can2,xan1can2,1xan,3,crop,3crop,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.071285,1.124403,1,no,NA,NA,NA,1,0,1,0
13xan1can2,beetle,0,1xan1can2,xan1can2,1xan,3,crop,3crop,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.071285,1.124403,1,no,NA,NA,NA,NA,NA,NA,NA
13xan1can2,bug,0,1xan1can2,xan1can2,1xan,3,crop,3crop,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.071285,1.124403,1,no,NA,NA,NA,NA,NA,NA,NA
13xan1can2,fly,1,1xan1can2,xan1can2,1xan,3,crop,3crop,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.071285,1.124403,1,no,NA,NA,NA,1,0,NA,NA
13xan1can2,wasp,0,1xan1can2,xan1can2,1xan,3,crop,3crop,canola,w,crop,canola,0,0,crop,low,0,0,0.6,60,NA,NA,3.071285,1.124403,1,no,NA,NA,NA,NA,NA,NA,NA
13xan1e1,bee,4,1xan1e1,xan1e1,1xan,3,edge,3edge,canola,w,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.04444,60,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,3,1.039720771,1.833333333,1.039720771
13xan1e1,beetle,2,1xan1e1,xan1e1,1xan,3,edge,3edge,canola,w,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.04444,60,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,1,0,1,0
13xan1e1,bug,0,1xan1e1,xan1e1,1xan,3,edge,3edge,canola,w,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.04444,60,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,NA,NA,NA,NA
13xan1e1,fly,2,1xan1e1,xan1e1,1xan,3,edge,3edge,canola,w,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.04444,60,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,2,0.693147181,2,0.693147181
13xan1e1,wasp,0,1xan1e1,xan1e1,1xan,3,edge,3edge,canola,w,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.04444,60,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close,NA,NA,NA,NA
13xan1e2,bee,1,1xan1e2,xan1e2,1xan,3,edge,3edge,canola,w,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close,1,0,NA,NA
13xan1e2,beetle,2,1xan1e2,xan1e2,1xan,3,edge,3edge,canola,w,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close,1,0,1,0
13xan1e2,bug,0,1xan1e2,xan1e2,1xan,3,edge,3edge,canola,w,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close,NA,NA,NA,NA
13xan1e2,fly,2,1xan1e2,xan1e2,1xan,3,edge,3edge,canola,w,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close,1,0,1,0
13xan1e2,wasp,0,1xan1e2,xan1e2,1xan,3,edge,3edge,canola,w,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close,NA,NA,NA,NA
13xan2c1,bee,5,1xan2c1,xan2c1,1xan,3,core,3core,wheat,w,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.28444,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,3,1.054920168,1.8,1.054920168
13xan2c1,beetle,0,1xan2c1,xan2c1,1xan,3,core,3core,wheat,w,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.28444,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,NA,NA,NA,NA
13xan2c1,bug,0,1xan2c1,xan2c1,1xan,3,core,3core,wheat,w,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.28444,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,NA,NA,NA,NA
13xan2c1,fly,3,1xan2c1,xan2c1,1xan,3,core,3core,wheat,w,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.28444,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,2,0.636514168,1.666666667,0.636514168
13xan2c1,wasp,0,1xan2c1,xan2c1,1xan,3,core,3core,wheat,w,wood,YGJ,4,4,native forbs,high,0.25,0.6,0.28444,NA,171.1,0.1711,3.071285,0.624891,1,no,far,far,close,NA,NA,NA,NA
13xan2e1,bee,2,1xan2e1,xan2e1,1xan,3,edge,3edge,wheat,w,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.11556,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,1,0,1,0
13xan2e1,beetle,0,1xan2e1,xan2e1,1xan,3,edge,3edge,wheat,w,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.11556,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,NA,NA,NA,NA
13xan2e1,bug,0,1xan2e1,xan2e1,1xan,3,edge,3edge,wheat,w,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.11556,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,NA,NA,NA,NA
13xan2e1,fly,3,1xan2e1,xan2e1,1xan,3,edge,3edge,wheat,w,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.11556,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,1,0,1,0
13xan2e1,wasp,0,1xan2e1,xan2e1,1xan,3,edge,3edge,wheat,w,wood,YGJ,1,8,native forbs,high,0.2,0.6,0.11556,NA,39.05,0.03905,3.071285,0.624891,1,no,close,close,close,NA,NA,NA,NA
13xan2e2,bee,4,1xan2e2,xan2e2,1xan,3,edge,3edge,wheat,w,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08889,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,2,0.693147181,1.666666667,0.693147181
13xan2e2,beetle,0,1xan2e2,xan2e2,1xan,3,edge,3edge,wheat,w,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08889,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,NA,NA,NA,NA
13xan2e2,bug,0,1xan2e2,xan2e2,1xan,3,edge,3edge,wheat,w,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08889,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,NA,NA,NA,NA
13xan2e2,fly,1,1xan2e2,xan2e2,1xan,3,edge,3edge,wheat,w,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08889,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,1,0,NA,NA
13xan2e2,wasp,0,1xan2e2,xan2e2,1xan,3,edge,3edge,wheat,w,wood,YGJ,4,4,native forbs,high,0.3,0.4,0.08889,NA,16.13,0.01613,3.071285,0.624891,1,no,close,close,close,NA,NA,NA,NA
1luck1c1,bee,0,1luck1c1,luck1c1,1uck,NA,core,core,canola,w,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.08889,60,127.25,0.12625,0.124233,2.635954,1,no,far,far,close,NA,NA,NA,NA
1luck1c1,beetle,0,1luck1c1,luck1c1,1uck,NA,core,core,canola,w,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.08889,60,127.25,0.12625,0.124233,2.635954,1,no,far,far,close,NA,NA,NA,NA
1luck1c1,bug,0,1luck1c1,luck1c1,1uck,NA,core,core,canola,w,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.08889,60,127.25,0.12625,0.124233,2.635954,1,no,far,far,close,NA,NA,NA,NA
1luck1c1,fly,1,1luck1c1,luck1c1,1uck,NA,core,core,canola,w,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.08889,60,127.25,0.12625,0.124233,2.635954,1,no,far,far,close,1,0,NA,NA
1luck1c1,wasp,0,1luck1c1,luck1c1,1uck,NA,core,core,canola,w,wood,YGJ,6,20,native forbs,mid,0.6,0.4,0.08889,60,127.25,0.12625,0.124233,2.635954,1,no,far,far,close,NA,NA,NA,NA
21bow!1e1,bee,7,2bow!1e1,bow!1e1,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.17778,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,4,1.277034259,1.80952381,1.277034259
21bow!1e1,beetle,0,2bow!1e1,bow!1e1,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.17778,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow!1e1,bug,0,2bow!1e1,bow!1e1,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.17778,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow!1e1,fly,0,2bow!1e1,bow!1e1,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.17778,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow!1e1,wasp,1,2bow!1e1,bow!1e1,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,10,6,native forbs,high,0.1,0.6,0.17778,NA,39.67,0.03967,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow!1e2,bee,8,2bow!1e2,bow!1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,2,0.376770161,1.25,0.376770161
21bow!1e2,beetle,2,2bow!1e2,bow!1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,1,0,1,0
21bow!1e2,bug,0,2bow!1e2,bow!1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow!1e2,fly,0,2bow!1e2,bow!1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow!1e2,wasp,0,2bow!1e2,bow!1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow1c1,bee,9,2bow1c1,bow1c1,2bow,1,core,1core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.15556,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,3,0.936888308,1.638888889,0.936888308
21bow1c1,beetle,0,2bow1c1,bow1c1,2bow,1,core,1core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.15556,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,NA,NA,NA,NA
21bow1c1,bug,0,2bow1c1,bow1c1,2bow,1,core,1core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.15556,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,NA,NA,NA,NA
21bow1c1,fly,0,2bow1c1,bow1c1,2bow,1,core,1core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.15556,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,NA,NA,NA,NA
21bow1c1,wasp,1,2bow1c1,bow1c1,2bow,1,core,1core,wheat,c/w,wood,YGJ,15,14,native forbs,mid,0.05,0.6,0.15556,NA,176.34,0.17634,3.353884,0.198596,2,yes,far,far,close,NA,NA,NA,NA
21bow1can1,bee,9,2bow1can1,bow1can1,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,1,0,1,0
21bow1can1,beetle,0,2bow1can1,bow1can1,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
21bow1can1,bug,0,2bow1can1,bow1can1,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
21bow1can1,fly,0,2bow1can1,bow1can1,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
21bow1can1,wasp,0,2bow1can1,bow1can1,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
21bow1can2,bee,9,2bow1can2,bow1can2,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,1,0,1,0
21bow1can2,beetle,0,2bow1can2,bow1can2,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
21bow1can2,bug,0,2bow1can2,bow1can2,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
21bow1can2,fly,0,2bow1can2,bow1can2,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
21bow1can2,wasp,0,2bow1can2,bow1can2,2bow,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,0.4,40,NA,NA,3.353884,0.81269074,2,no,NA,NA,NA,NA,NA,NA,NA
21bow1e2,bee,1,2bow1e2,bow1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,1,0,NA,NA
21bow1e2,beetle,0,2bow1e2,bow1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow1e2,bug,0,2bow1e2,bow1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow1e2,fly,0,2bow1e2,bow1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow1e2,wasp,0,2bow1e2,bow1e2,2bow,1,edge,1edge,wheat,c/w,wood,YGJ,12,6,native forbs,high,0.3,0.4,0.11111,NA,28.76,0.02876,3.353884,0.198596,2,yes,close,close,close,NA,NA,NA,NA
21bow2c1,bee,12,2bow2c1,bow2c1,2bow,1,core,1core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.23556,40,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,6,1.676234939,1.863636364,1.676234939
21bow2c1,beetle,1,2bow2c1,bow2c1,2bow,1,core,1core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.23556,40,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,1,0,NA,NA
21bow2c1,bug,0,2bow2c1,bow2c1,2bow,1,core,1core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.23556,40,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,NA,NA,NA,NA
21bow2c1,fly,0,2bow2c1,bow2c1,2bow,1,core,1core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.23556,40,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,NA,NA,NA,NA
21bow2c1,wasp,0,2bow2c1,bow2c1,2bow,1,core,1core,canola,c/w,wood,YGJ,7,10,native forbs,high,0.5,0.8,0.23556,40,329.39,0.32939,3.353884,0.81269074,2,no,far,far,far,NA,NA,NA,NA
21bow2c2,bee,10,2bow2c2,bow2c2,2bow,1,core,1core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.34667,40,188,0.188,3.353884,0.81269074,2,no,far,far,close,4,1.279854226,1.777777778,1.279854226
21bow2c2,beetle,4,2bow2c2,bow2c2,2bow,1,core,1core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.34667,40,188,0.188,3.353884,0.81269074,2,no,far,far,close,3,1.039720771,1.833333333,1.039720771
21bow2c2,bug,0,2bow2c2,bow2c2,2bow,1,core,1core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.34667,40,188,0.188,3.353884,0.81269074,2,no,far,far,close,NA,NA,NA,NA
21bow2c2,fly,1,2bow2c2,bow2c2,2bow,1,core,1core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.34667,40,188,0.188,3.353884,0.81269074,2,no,far,far,close,1,0,NA,NA
21bow2c2,wasp,0,2bow2c2,bow2c2,2bow,1,core,1core,canola,c/w,wood,YGJ,9,12,native forbs,high,0.2,0.8,0.34667,40,188,0.188,3.353884,0.81269074,2,no,far,far,close,NA,NA,NA,NA
21bow2e1,bee,2,2bow2e1,bow2e1,2bow,1,edge,1edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.11556,40,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,1,0,1,0
21bow2e1,beetle,1,2bow2e1,bow2e1,2bow,1,edge,1edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.11556,40,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,1,0,NA,NA
21bow2e1,bug,0,2bow2e1,bow2e1,2bow,1,edge,1edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.11556,40,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,NA,NA,NA,NA
21bow2e1,fly,1,2bow2e1,bow2e1,2bow,1,edge,1edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.11556,40,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,1,0,NA,NA
21bow2e1,wasp,0,2bow2e1,bow2e1,2bow,1,edge,1edge,canola,c/w,wood,YGJ,10,6,native forbs,mid,0.5,0.2,0.11556,40,24.76,0.02476,3.353884,0.81269074,2,no,close,close,close,NA,NA,NA,NA
21bow2e2,bee,1,2bow2e2,bow2e2,2bow,1,edge,1edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.09778,40,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,1,0,NA,NA
21bow2e2,beetle,2,2bow2e2,bow2e2,2bow,1,edge,1edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.09778,40,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,2,0.693147181,2,0.693147181
21bow2e2,bug,0,2bow2e2,bow2e2,2bow,1,edge,1edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.09778,40,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,NA,NA,NA,NA
21bow2e2,fly,2,2bow2e2,bow2e2,2bow,1,edge,1edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.09778,40,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,1,0,1,0
21bow2e2,wasp,0,2bow2e2,bow2e2,2bow,1,edge,1edge,canola,c/w,wood,YGJ,6,10,native forbs,mid,0.6,0.6,0.09778,40,22.68,0.02268,3.353884,0.81269074,2,no,close,close,close,NA,NA,NA,NA
21bunk1c1,bee,2,2bunk1c1,bunk1c1,2bun,1,core,1core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.07111,100,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,2,0.693147181,2,0.693147181
21bunk1c1,beetle,0,2bunk1c1,bunk1c1,2bun,1,core,1core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.07111,100,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
21bunk1c1,bug,0,2bunk1c1,bunk1c1,2bun,1,core,1core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.07111,100,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
21bunk1c1,fly,0,2bunk1c1,bunk1c1,2bun,1,core,1core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.07111,100,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
21bunk1c1,wasp,0,2bunk1c1,bunk1c1,2bun,1,core,1core,canola,c,wood,YGJ,1,12,native forbs,mid,0.6,0.8,0.07111,100,179.48,0.17948,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
21bunk1c2,bee,8,2bunk1c2,bunk1c2,2bun,1,core,1core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14667,100,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,3,0.73562194,1.464285714,0.73562194
21bunk1c2,beetle,1,2bunk1c2,bunk1c2,2bun,1,core,1core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14667,100,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,1,0,NA,NA
21bunk1c2,bug,0,2bunk1c2,bunk1c2,2bun,1,core,1core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14667,100,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
21bunk1c2,fly,0,2bunk1c2,bunk1c2,2bun,1,core,1core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14667,100,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
21bunk1c2,wasp,0,2bunk1c2,bunk1c2,2bun,1,core,1core,canola,c,wood,YGJ,2,12,native forbs,mid,0.5,0.6,0.14667,100,132.35,0.13235,0.55032,0.414213,2,yes,far,far,close,NA,NA,NA,NA
21bunk1can1,bee,2,2bunk1can1,bunk1can1,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,2,0.693147181,2,0.693147181
21bunk1can1,beetle,0,2bunk1can1,bunk1can1,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
21bunk1can1,bug,0,2bunk1can1,bunk1can1,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
21bunk1can1,fly,0,2bunk1can1,bunk1can1,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
21bunk1can1,wasp,0,2bunk1can1,bunk1can1,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
21bunk1can2,bee,3,2bunk1can2,bunk1can2,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,1,0,1,0
21bunk1can2,beetle,0,2bunk1can2,bunk1can2,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
21bunk1can2,bug,0,2bunk1can2,bunk1can2,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
21bunk1can2,fly,0,2bunk1can2,bunk1can2,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
21bunk1can2,wasp,0,2bunk1can2,bunk1can2,2bun,1,crop,1crop,canola,c/w,crop,canola,0,0,crop,low,0,0,1,100,NA,NA,0.55032,0.414213,2,no,NA,NA,NA,NA,NA,NA,NA
21bunk1e1,bee,7,2bunk1e1,bunk1e1,2bun,1,edge,1edge,canola,c,wood,YGJ,4,5,native forbs,mid,0.2,0.8,0.08,100,47.83,0.04783,0.55032,0.414213,2,yes,close,close,close,3,1.078992208,1.761904762,1.078992208
21bunk1e1,bee,7,2bunk1e1,bunk1e1,2bun,1,edge,1edge,canola,c,wood,YGJ,4,5,native forbs,mid,0.2,0.8,0.10667,80,47.83,0.04783,0.55032,0.414213,2,yes,close,close,close,3,1.078992208,1.761904762,1.078992208
21bunk1e1,beetle,2,2bunk1e1,bunk1e1,2bun,1,edge,1edge,canola,c,wood,YGJ,4,5,native forbs,mid,0.2,0.8,0.08,100,47.83,0.04783,0.55032,0.414213,2,yes,close,close,close,1,0,1,0
21bunk1e1,beetle,2,2bunk1e1,bunk1e1,2bun,1,edge,1edge,canola,c,wood,YGJ,4,5,native forbs,mid,0.2,0.8,0.10667,80,47.83,0.04783,0.55032,0.414213,2,yes,close,close,close,1,0,1,0
21bunk1e1,bug,0,2bunk1e1,bunk1e1,2bun,1,edge,1edge,canola,c,wood,YGJ,4,5,native forbs,mid,0.2,0.8,0.08,100,47.83,0.04783,0.55032,0.414213,2,yes,close,close,close,NA,NA,NA,NA
21bunk1e1,bug,0,2bunk1e1,bunk1e1,2bun,1,edge,1edge,canola,c,wood,YGJ,4,5,native forbs,mid,0.2,0.8,0.10667,80,47.83,0.04783,0.55032,0.414213,2,yes,close,close,close,NA,NA,NA,NA
21bunk1e1,fly,1,2bunk1e1,bunk1e1,2bun,1,edge,1edge,canola,c,wood,YGJ,4,5,native forbs,mid,0.2,0.8,0.08,100,47.83,0.04783,0.55032,0.414213,2,yes,close,close,close,1,0,NA,NA
