insectID,site,trip.site,site.can,taxa,trip,loc.trip,loc.land.trip,loc.trip.ec,morpho,morpho.order,family,simp.name,genus,species,sex,lat,long,location,can.cov,loc.can,loc.land,l.context,c/w,ce,total.poll,plant,freq,avg,prop.freq,b.napus,e.planta,prot,aster,v.rosea,sola,acacia,fire,prop.noncrop,prop.crop,prop.tree,prop.flow,richness,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200
3Xan1E1fly2,Xan1E1,3Xan1E1,Xan1E1MID,fly,3,Xantippe3,Xantippe.canola3,Xantippe3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.27545,117.0215,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,579,b.napus,550,2283.1043,0.240900076,550,0,0,0,29,0,0,0,0.050086356,0.949913644,0,0.050086356,2,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.04444,60,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close
3Xan1E1fly2,Xan1E1,3Xan1E1,Xan1E1MID,fly,3,Xantippe3,Xantippe.canola3,Xantippe3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.27545,117.0215,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,579,v.rosea,29,3128.14,0.009270685,550,0,0,0,29,0,0,0,0.050086356,0.949913644,0,0.050086356,2,wood,YGJ,7,35,native forbs,mid,0.3,0.6,0.04444,60,12.26,0.01226,3.071285,1.124403,1,yes,close,close,close
3Xan1E2bee1,Xan1E2,3Xan1E2,Xan1E2MID,bee,3,Xantippe3,Xantippe.canola3,Xantippe3edge,2,25,Halictidae,Halictidae,Lasioglossum,NA,F,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,2938,b.napus,17,2283.1043,0.007446002,17,0,0,2914,0,0,7,0,0.994213751,0.005786249,0.002382573,0.991831178,3,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
3Xan1E2bee1,Xan1E2,3Xan1E2,Xan1E2MID,bee,3,Xantippe3,Xantippe.canola3,Xantippe3edge,2,25,Halictidae,Halictidae,Lasioglossum,NA,F,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,2938,aster,2914,2387.8916,1.220323402,17,0,0,2914,0,0,7,0,0.994213751,0.005786249,0.002382573,0.991831178,3,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
3Xan1E2beetle1,Xan1E2,3Xan1E2,Xan1E2MID,beetle,3,Xantippe3,Xantippe.canola3,Xantippe3edge,OB,32,OB,OB,NA,NA,U,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,257,b.napus,64,2283.1043,0.028032009,64,0,0,193,0,0,0,0,0.750972763,0.249027237,0,0.750972763,2,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
3Xan1E2beetle1,Xan1E2,3Xan1E2,Xan1E2MID,beetle,3,Xantippe3,Xantippe.canola3,Xantippe3edge,OB,32,OB,OB,NA,NA,U,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,257,aster,193,2387.8916,0.080824439,64,0,0,193,0,0,0,0,0.750972763,0.249027237,0,0.750972763,2,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
3Xan1E2beetle2,Xan1E2,3Xan1E2,Xan1E2MID,beetle,3,Xantippe3,Xantippe.canola3,Xantippe3edge,OB,32,OB,OB,NA,NA,U,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,2921,aster,2921,2387.8916,1.223254858,0,0,0,2921,0,0,0,0,1,0,0,1,1,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
3Xan1E2fly1,Xan1E2,3Xan1E2,Xan1E2MID,fly,3,Xantippe3,Xantippe.canola3,Xantippe3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,163,aster,143,2387.8916,0.059885465,20,0,0,143,0,0,0,0,0.877300613,0.122699387,0,0.877300613,2,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
3Xan1E2fly1,Xan1E2,3Xan1E2,Xan1E2MID,fly,3,Xantippe3,Xantippe.canola3,Xantippe3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,163,b.napus,20,2283.1043,0.008760003,20,0,0,143,0,0,0,0,0.877300613,0.122699387,0,0.877300613,2,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
3Xan1E2fly2,Xan1E2,3Xan1E2,Xan1E2MID,fly,3,Xantippe3,Xantippe.canola3,Xantippe3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,186,b.napus,19,2283.1043,0.008322003,19,0,0,37,0,0,130,0,0.897849462,0.102150538,0.698924731,0.198924731,3,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
3Xan1E2fly2,Xan1E2,3Xan1E2,Xan1E2MID,fly,3,Xantippe3,Xantippe.canola3,Xantippe3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,186,aster,37,2387.8916,0.015494841,19,0,0,37,0,0,130,0,0.897849462,0.102150538,0.698924731,0.198924731,3,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
3Xan1E2fly2,Xan1E2,3Xan1E2,Xan1E2MID,fly,3,Xantippe3,Xantippe.canola3,Xantippe3edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.2725,117.02045,Xantippe,MID,XantippeMID,Xantippe.canola,canola,w,edge,186,acacia,130,417.2459,0.311566872,19,0,0,37,0,0,130,0,0.897849462,0.102150538,0.698924731,0.198924731,3,wood,YGJ,4,21,native forbs,mid,0.2,0.6,0.08889,60,39.87,0.03987,3.071285,1.124403,1,yes,close,close,close
1Bunk1C1bee1,Bunk1C1,1Bunk1C1,Bunk1C1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1core,2,25,Halictidae,Halictidae,Lasioglossum,NA,F,-30.439717,117.151917,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,core,371,aster,371,2387.8916,0.155367187,0,0,0,371,0,0,0,0,1,0,0,1,1,wood,YGJ,1,12,native forbs,mid,0.5,0.8,0.04889,NA,179.48,0.17948,0.55032,0.414213,1,yes,far,far,close
1Bunk1C1bee2,Bunk1C1,1Bunk1C1,Bunk1C1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1core,4,9,Colletidae,Colletidae,NA,NA,M,-30.439717,117.151917,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,core,218,aster,147,2387.8916,0.061560583,0,0,27,147,0,0,44,0,1,0,0.325688073,0.674311927,3,wood,YGJ,1,12,native forbs,mid,0.5,0.8,0.04889,NA,179.48,0.17948,0.55032,0.414213,1,yes,far,far,close
1Bunk1C1bee2,Bunk1C1,1Bunk1C1,Bunk1C1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1core,4,9,Colletidae,Colletidae,NA,NA,M,-30.439717,117.151917,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,core,218,prot,27,1472.25,0.018339277,0,0,27,147,0,0,44,0,1,0,0.325688073,0.674311927,3,wood,YGJ,1,12,native forbs,mid,0.5,0.8,0.04889,NA,179.48,0.17948,0.55032,0.414213,1,yes,far,far,close
1Bunk1C1beetle1,Bunk1C1,1Bunk1C1,Bunk1C1NA,beetle,1,Bunketch1,Bunketch.wheat1,Bunketch1core,OB,32,OB,OB,NA,NA,U,-30.439717,117.151917,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,core,374,prot,337,1472.25,0.228901341,0,0,337,37,0,0,0,0,1,0,0.901069519,0.098930481,2,wood,YGJ,1,12,native forbs,mid,0.5,0.8,0.04889,NA,179.48,0.17948,0.55032,0.414213,1,yes,far,far,close
1Bunk1C1beetle1,Bunk1C1,1Bunk1C1,Bunk1C1NA,beetle,1,Bunketch1,Bunketch.wheat1,Bunketch1core,OB,32,OB,OB,NA,NA,U,-30.439717,117.151917,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,core,374,aster,37,2387.8916,0.015494841,0,0,337,37,0,0,0,0,1,0,0.901069519,0.098930481,2,wood,YGJ,1,12,native forbs,mid,0.5,0.8,0.04889,NA,179.48,0.17948,0.55032,0.414213,1,yes,far,far,close
1Bunk1C1beetle2,Bunk1C1,1Bunk1C1,Bunk1C1NA,beetle,1,Bunketch1,Bunketch.wheat1,Bunketch1core,OB,32,OB,OB,NA,NA,U,-30.439717,117.151917,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,core,467,prot,389,1472.25,0.26422143,0,0,389,78,0,0,0,0,1,0,0.832976445,0.167023555,2,wood,YGJ,1,12,native forbs,mid,0.5,0.8,0.04889,NA,179.48,0.17948,0.55032,0.414213,1,yes,far,far,close
1Bunk1C1beetle2,Bunk1C1,1Bunk1C1,Bunk1C1NA,beetle,1,Bunketch1,Bunketch.wheat1,Bunketch1core,OB,32,OB,OB,NA,NA,U,-30.439717,117.151917,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,core,467,aster,78,2387.8916,0.032664799,0,0,389,78,0,0,0,0,1,0,0.832976445,0.167023555,2,wood,YGJ,1,12,native forbs,mid,0.5,0.8,0.04889,NA,179.48,0.17948,0.55032,0.414213,1,yes,far,far,close
1Bunk1E1bee1,Bunk1E1,1Bunk1E1,Bunk1E1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,2,25,Halictidae,Halictidae,Lasioglossum,NA,F,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,832,aster,832,2387.8916,0.348424526,0,0,0,832,0,0,0,0,1,0,0,1,1,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1bee2,Bunk1E1,1Bunk1E1,Bunk1E1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,4,9,Colletidae,Colletidae,NA,NA,M,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,298,aster,298,2387.8916,0.124796285,0,0,0,298,0,0,0,0,1,0,0,1,1,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1bee3,Bunk1E1,1Bunk1E1,Bunk1E1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,2,25,Halictidae,Halictidae,Lasioglossum,NA,F,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,2614,aster,2614,2387.8916,1.094689558,0,0,0,2614,0,0,0,0,1,0,0,1,1,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1bee4,Bunk1E1,1Bunk1E1,Bunk1E1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,4,9,Colletidae,Colletidae,NA,NA,M,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,177,aster,159,2387.8916,0.066585937,0,0,18,159,0,0,0,0,1,0,0.101694915,0.898305085,2,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1bee4,Bunk1E1,1Bunk1E1,Bunk1E1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,4,9,Colletidae,Colletidae,NA,NA,M,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,177,prot,18,1472.25,0.012226184,0,0,18,159,0,0,0,0,1,0,0.101694915,0.898305085,2,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1bee5,Bunk1E1,1Bunk1E1,Bunk1E1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,9559,fire,9559,5080.2353,1.881605759,0,0,0,0,0,0,0,9559,1,0,0,1,1,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1bee6,Bunk1E1,1Bunk1E1,Bunk1E1NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,43403,fire,43403,5080.2353,8.543501912,0,0,0,0,0,0,0,43403,1,0,0,1,1,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1fly1,Bunk1E1,1Bunk1E1,Bunk1E1NA,fly,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,1659,fire,1659,5080.2353,0.326559677,0,0,0,0,0,0,0,1659,1,0,0,1,1,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1fly2,Bunk1E1,1Bunk1E1,Bunk1E1NA,fly,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,1537,fire,1537,5080.2353,0.302545042,0,0,0,0,0,0,0,1537,1,0,0,1,1,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1fly3,Bunk1E1,1Bunk1E1,Bunk1E1NA,fly,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,1037,fire,1002,5080.2353,0.197234959,0,0,0,0,0,0,35,1002,1,0,0.033751205,0.966248795,2,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1fly3,Bunk1E1,1Bunk1E1,Bunk1E1NA,fly,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,1037,acacia,35,417.2459,0.083883389,0,0,0,0,0,0,35,1002,1,0,0.033751205,0.966248795,2,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E1fly4,Bunk1E1,1Bunk1E1,Bunk1E1NA,fly,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,HF,43,Muscidae,Muscidae,Musca,NA,U,-30.44085,117.152267,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,1293,fire,1293,5080.2353,0.25451577,0,0,0,0,0,0,0,1293,1,0,0,1,1,wood,YGJ,4,5,native forbs,mid,0.6,0.8,0.08811,NA,47.83,0.04783,0.55032,0.414213,1,yes,close,close,close
1Bunk1E2bee1,Bunk1E2,1Bunk1E2,Bunk1E2NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,16,10,Colletidae,Colletidae,NA,NA,M,-30.441283,117.151367,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,1642,aster,1642,2387.8916,0.687635904,0,0,0,1642,0,0,0,0,1,0,0,1,1,wood,YGJ,7,7,native forbs,mid,0.5,0.4,0.05778,NA,33.18,0.03318,0.55032,0.414213,1,yes,close,close,close
1Bunk1E2bee2,Bunk1E2,1Bunk1E2,Bunk1E2NA,bee,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,4,9,Colletidae,Colletidae,NA,NA,M,-30.441283,117.151367,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,109,aster,109,2387.8916,0.045646963,0,0,0,109,0,0,0,0,1,0,0,1,1,wood,YGJ,7,7,native forbs,mid,0.5,0.4,0.05778,NA,33.18,0.03318,0.55032,0.414213,1,yes,close,close,close
1Bunk1E2beetle1,Bunk1E2,1Bunk1E2,Bunk1E2NA,beetle,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,OB,32,OB,OB,NA,NA,U,-30.441283,117.151367,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,191,aster,134,2387.8916,0.05611645,0,0,38,134,0,0,19,0,1,0,0.298429319,0.701570681,3,wood,YGJ,7,7,native forbs,mid,0.5,0.4,0.05778,NA,33.18,0.03318,0.55032,0.414213,1,yes,close,close,close
1Bunk1E2beetle1,Bunk1E2,1Bunk1E2,Bunk1E2NA,beetle,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,OB,32,OB,OB,NA,NA,U,-30.441283,117.151367,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,191,prot,38,1472.25,0.025810834,0,0,38,134,0,0,19,0,1,0,0.298429319,0.701570681,3,wood,YGJ,7,7,native forbs,mid,0.5,0.4,0.05778,NA,33.18,0.03318,0.55032,0.414213,1,yes,close,close,close
1Bunk1E2beetle1,Bunk1E2,1Bunk1E2,Bunk1E2NA,beetle,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,OB,32,OB,OB,NA,NA,U,-30.441283,117.151367,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,191,acacia,19,417.2459,0.045536697,0,0,38,134,0,0,19,0,1,0,0.298429319,0.701570681,3,wood,YGJ,7,7,native forbs,mid,0.5,0.4,0.05778,NA,33.18,0.03318,0.55032,0.414213,1,yes,close,close,close
1Bunk1E2fly1,Bunk1E2,1Bunk1E2,Bunk1E2NA,fly,1,Bunketch1,Bunketch.wheat1,Bunketch1edge,HvF,42,Bombyliidae,Bombyliidae,NA,NA,U,-30.441283,117.151367,Bunketch,NA,BunketchNA,Bunketch.wheat,wheat,w,edge,315,aster,315,2387.8916,0.131915536,0,0,0,315,0,0,0,0,1,0,0,1,1,wood,YGJ,7,7,native forbs,mid,0.5,0.4,0.05778,NA,33.18,0.03318,0.55032,0.414213,1,yes,close,close,close
1Jing1C1bee1,Jing1C1,1Jing1C1,Jing1C1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1core,12,18,Colletidae,Colletidae,NA,NA,F,-30.46685,117.41655,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,core,904,prot,904,1472.25,0.61402615,0,0,904,0,0,0,0,0,1,0,1,0,1,wood,YGJ,11,0,native forbs,low,0.5,0.2,0.16889,NA,53.51,0.05351,0.125447,9.805052,1,no,close,far,close
1Jing1C1bee2,Jing1C1,1Jing1C1,Jing1C1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1core,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.46685,117.41655,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,core,435,prot,413,1472.25,0.280523009,0,0,413,0,0,0,22,0,1,0,1,0,2,wood,YGJ,11,0,native forbs,low,0.5,0.2,0.16889,NA,53.51,0.05351,0.125447,9.805052,1,no,close,far,close
1Jing1C1bee2,Jing1C1,1Jing1C1,Jing1C1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1core,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.46685,117.41655,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,core,435,acacia,22,417.2459,0.052726701,0,0,413,0,0,0,22,0,1,0,1,0,2,wood,YGJ,11,0,native forbs,low,0.5,0.2,0.16889,NA,53.51,0.05351,0.125447,9.805052,1,no,close,far,close
1Jing1C1wasp1,Jing1C1,1Jing1C1,Jing1C1NA,wasp,1,Jingymia1,Jingymia.wheat1,Jingymia1core,Wasp3,29,41,WaspO,NA,NA,U,-30.46685,117.41655,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,core,410,prot,410,1472.25,0.278485312,0,0,410,0,0,0,0,0,1,0,1,0,1,wood,YGJ,11,0,native forbs,low,0.5,0.2,0.16889,NA,53.51,0.05351,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee1,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,501,prot,501,1472.25,0.340295466,0,0,501,0,0,0,0,0,1,0,1,0,1,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee2,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,44,17,Colletidae,Colletidae,NA,NA,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,9593,prot,9593,1472.25,6.515877059,0,0,9593,0,0,0,0,0,1,0,1,0,1,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee3,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,623,prot,599,1472.25,0.406860248,0,0,599,24,0,0,0,0,1,0,0.961476726,0.038523274,2,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee3,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,623,aster,24,2387.8916,0.010050707,0,0,599,24,0,0,0,0,1,0,0.961476726,0.038523274,2,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee4,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,822,prot,822,1472.25,0.558329088,0,0,822,0,0,0,0,0,1,0,1,0,1,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee5,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,784,prot,745,1472.25,0.506028188,0,0,745,0,39,0,0,0,1,0,0.950255102,0.049744898,2,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee5,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,784,v.rosea,39,3128.14,0.012467473,0,0,745,0,39,0,0,0,1,0,0.950255102,0.049744898,2,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee6,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,728,prot,546,1472.25,0.370860927,0,0,546,182,0,0,0,0,1,0,0.75,0.25,2,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee6,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,728,aster,182,2387.8916,0.076217865,0,0,546,182,0,0,0,0,1,0,0.75,0.25,2,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee7,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,652,prot,554,1472.25,0.376294787,0,0,554,65,0,0,33,0,1,0,0.900306748,0.099693252,3,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee7,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,652,aster,65,2387.8916,0.027220666,0,0,554,65,0,0,33,0,1,0,0.900306748,0.099693252,3,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
1Jing1E1bee7,Jing1E1,1Jing1E1,Jing1E1NA,bee,1,Jingymia1,Jingymia.wheat1,Jingymia1edge,HB,1,Apidae,Apidae,Apis,mellifera,F,-30.466683,117.4142,Jingymia,NA,JingymiaNA,Jingymia.wheat,wheat,w,edge,652,acacia,33,417.2459,0.079090052,0,0,554,65,0,0,33,0,1,0,0.900306748,0.099693252,3,wood,YGJ,5,3,native forbs,low,0.2,0.2,0.16889,NA,57.9,0.0579,0.125447,9.805052,1,no,close,far,close
