insectID,site,trip.site,location,taxa,trip,ec,trip.ec,morpho,new.morpho,toby.morpho,morpho.order,family,genus,species,sex,l.context,site.type,wood.crop,veg,shrubs,trees,dom.under,canopy,soil,debris,flow.cov,canola.cov,dist,scdist,native.veg,ag.field,year,changeover,zone100,zone50,zone200,freq,Species,Simp
23car1e2bee2,2car1e2,23car1e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,wheat,c/w,wood,YGJ,23,4,native forbs,low,0.05,0.2,0.05778,NA,57.98,0.05798,0.54079299,0.47991558,2,no,close,far,close,1,Apis mellifera,Apis
23car1e2bee3,2car1e2,23car1e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,wheat,c/w,wood,YGJ,23,4,native forbs,low,0.05,0.2,0.05778,NA,57.98,0.05798,0.54079299,0.47991558,2,no,close,far,close,1,Apis mellifera,Apis
23car1e2bee4,2car1e2,23car1e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,wheat,c/w,wood,YGJ,23,4,native forbs,low,0.05,0.2,0.05778,NA,57.98,0.05798,0.54079299,0.47991558,2,no,close,far,close,1,Apis mellifera,Apis
23car2c1bee1,2car2c1,23car2c1,2car,,3,core,3core,,1b,1b,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp16,Leio16
23car2c1bee10,2car2c1,23car2c1,2car,,3,core,3core,,1c,1b,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp16,Leio16
23car2c1bee11,2car2c1,23car2c1,2car,,3,core,3core,,1b,1b,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp16,Leio16
23car2c1bee12,2car2c1,23car2c1,2car,,3,core,3core,,1b,1b,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp16,Leio16
23car2c1bee2,2car2c1,23car2c1,2car,,3,core,3core,,1b,1b,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp16,Leio16
23car2c1bee3,2car2c1,23car2c1,2car,,3,core,3core,,1b,1b,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp16,Leio16
23car2c1bee4,2car2c1,23car2c1,2car,,3,core,3core,,1,16,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp22,Leio22
23car2c1bee5,2car2c1,23car2c1,2car,,3,core,3core,,1b,1b,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp16,Leio16
23car2c1bee6,2car2c1,23car2c1,2car,,3,core,3core,,1b,1b,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp16,Leio16
23car2c1bee7,2car2c1,23car2c1,2car,,3,core,3core,,1b,1b,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp16,Leio16
23car2c1bee8,2car2c1,23car2c1,2car,,3,core,3core,,1,16,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp22,Leio22
23car2c1bee9,2car2c1,23car2c1,2car,,3,core,3core,,1,16,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Leioproctus sp22,Leio22
23car2c1beetle1,2car2c1,23car2c1,2car,,3,core,3core,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Phlogistus sp1,Phlo1
23car2c1fly1,2car2c1,23car2c1,2car,,3,core,3core,,HvF6,HvF6,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Comptosia sp1,HvF2
23car2c1fly2,2car2c1,23car2c1,2car,,3,core,3core,,HvF9,HvF9,NA,,,,,canola,c/w,wood,YGJ,10,6,native forbs,low,0.05,0.4,0.13333,20,259.23,0.25923,0.54079299,0.28455996,2,no,far,far,far,1,Comptosia sp2,HvF1
23car2c2bee1,2car2c2,23car2c2,2car,,3,core,3core,,16,16,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Leioproctus sp22,Leio22
23car2c2bee2,2car2c2,23car2c2,2car,,3,core,3core,,16,16,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Leioproctus sp22,Leio22
23car2c2bee3,2car2c2,23car2c2,2car,,3,core,3core,,16,16,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Leioproctus sp22,Leio22
23car2c2bee4,2car2c2,23car2c2,2car,,3,core,3core,,2,2,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Leioproctus sp21,Leio21
23car2c2bee5,2car2c2,23car2c2,2car,,3,core,3core,,2,2,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Leioproctus sp21,Leio21
23car2c2bee6,2car2c2,23car2c2,2car,,3,core,3core,,2,2,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Leioproctus sp21,Leio21
23car2c2bee7,2car2c2,23car2c2,2car,,3,core,3core,,1c,1b,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Leioproctus sp16,Leio16
23car2c2beetle1,2car2c2,23car2c2,2car,,3,core,3core,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Phlogistus sp1,Phlo1
23car2c2beetle2,2car2c2,23car2c2,2car,,3,core,3core,,OB,OB,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Melyridae sp1,Mel1
23car2c2beetle3,2car2c2,23car2c2,2car,,3,core,3core,,OB,OB,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Melyridae sp1,Mel1
23car2c2beetle4,2car2c2,23car2c2,2car,,3,core,3core,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Phlogistus sp1,Phlo1
23car2c2beetle5,2car2c2,23car2c2,2car,,3,core,3core,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Phlogistus sp1,Phlo1
23car2c2beetle6,2car2c2,23car2c2,2car,,3,core,3core,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,11,3,native forbs,low,0.02,0.7,0.16,20,107.53,0.10753,0.54079299,0.28455996,2,no,far,far,close,1,Phlogistus sp1,Phlo1
23car2can1bee1,2car2can1,23car2can1,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can1bee2,2car2can1,23car2can1,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can1bee3,2car2can1,23car2can1,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can1bee4,2car2can1,23car2can1,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can1bee5,2car2can1,23car2can1,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can1bee6,2car2can1,23car2can1,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can2bee1,2car2can2,23car2can2,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can2bee2,2car2can2,23car2can2,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can2bee3,2car2can2,23car2can2,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can2bee4,2car2can2,23car2can2,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can2bee5,2car2can2,23car2can2,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can2bee6,2car2can2,23car2can2,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can2bee7,2car2can2,23car2can2,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2can2bee8,2car2can2,23car2can2,2car,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.54079299,0.28455996,2,no,NA,NA,NA,1,Apis mellifera,Apis
23car2e1bee1,2car2e1,23car2e1,2car,,3,edge,3edge,,HB,HB,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Apis mellifera,Apis
23car2e1bee2,2car2e1,23car2e1,2car,,3,edge,3edge,,1c,1b,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Leioproctus sp16,Leio16
23car2e1bee3,2car2e1,23car2e1,2car,,3,edge,3edge,,1c,1b,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Leioproctus sp16,Leio16
23car2e1bee4,2car2e1,23car2e1,2car,,3,edge,3edge,,16,16,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Leioproctus sp22,Leio22
23car2e1bee5,2car2e1,23car2e1,2car,,3,edge,3edge,,1c,1b,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Leioproctus sp16,Leio16
23car2e1bee6,2car2e1,23car2e1,2car,,3,edge,3edge,,1c,1b,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Leioproctus sp16,Leio16
23car2e1bee7,2car2e1,23car2e1,2car,,3,edge,3edge,,2,2,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Leioproctus sp21,Leio21
23car2e1beetle1,2car2e1,23car2e1,2car,,3,edge,3edge,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Phlogistus sp1,Phlo1
23car2e1beetle2,2car2e1,23car2e1,2car,,3,edge,3edge,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Phlogistus sp1,Phlo1
23car2e1beetle3,2car2e1,23car2e1,2car,,3,edge,3edge,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Phlogistus sp1,Phlo1
23car2e1beetle4,2car2e1,23car2e1,2car,,3,edge,3edge,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,11,2,native forbs,low,0.05,0.4,0.17778,20,22.01,0.02201,0.54079299,0.28455996,2,no,close,close,close,1,Phlogistus sp1,Phlo1
23car2e2bee1,2car2e2,23car2e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Apis mellifera,Apis
23car2e2bee2,2car2e2,23car2e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Apis mellifera,Apis
23car2e2bee3,2car2e2,23car2e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Apis mellifera,Apis
23car2e2bee4,2car2e2,23car2e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Apis mellifera,Apis
23car2e2bee5,2car2e2,23car2e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Apis mellifera,Apis
23car2e2bee6,2car2e2,23car2e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Apis mellifera,Apis
23car2e2bee7,2car2e2,23car2e2,2car,,3,edge,3edge,,HB,HB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Apis mellifera,Apis
23car2e2beetle1,2car2e2,23car2e2,2car,,3,edge,3edge,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Phlogistus sp1,Phlo1
23car2e2beetle2,2car2e2,23car2e2,2car,,3,edge,3edge,,GB,GB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Phlogistus sp1,Phlo1
23car2e2beetle3,2car2e2,23car2e2,2car,,3,edge,3edge,,OB,OB,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Melyridae sp1,Mel1
23car2e2fly1,2car2e2,23car2e2,2car,,3,edge,3edge,,HvF4,HvF9,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Comptosia sp2,HvF1
23car2e2fly2,2car2e2,23car2e2,2car,,3,edge,3edge,,HvF9,HvF9,NA,,,,,canola,c/w,wood,YGJ,1,5,native forbs,mid,0.3,0.4,0.23111,20,33.5,0.0335,0.54079299,0.28455996,2,no,close,close,close,1,Comptosia sp2,HvF1
23lath1c1bee1,2lath1c1,23lath1c1,2lat,,3,core,3core,,11,11,NA,,,,,canola,c,wood,YGJ,18,4,native forbs,mid,0.2,0.4,0.2,20,314.62,0.31462,0.636383,1.293927,2,yes,far,far,far,1,Leioproctus sp3,Leio3
23lath1c1bee2,2lath1c1,23lath1c1,2lat,,3,core,3core,,16c,16c,NA,,,,,canola,c,wood,YGJ,18,4,native forbs,mid,0.2,0.4,0.2,20,314.62,0.31462,0.636383,1.293927,2,yes,far,far,far,1,Leioproctus sp20,Leio20
23lath1c1beetle1,2lath1c1,23lath1c1,2lat,,3,core,3core,,BIB,BIB,NA,,,,,canola,c,wood,YGJ,18,4,native forbs,mid,0.2,0.4,0.2,20,314.62,0.31462,0.636383,1.293927,2,yes,far,far,far,1,Buprestidae sp1,Bup1
23lath1c1beetle2,2lath1c1,23lath1c1,2lat,,3,core,3core,,OB,OB,NA,,,,,canola,c,wood,YGJ,18,4,native forbs,mid,0.2,0.4,0.2,20,314.62,0.31462,0.636383,1.293927,2,yes,far,far,far,1,Melyridae sp1,Mel1
23lath1c1beetle3,2lath1c1,23lath1c1,2lat,,3,core,3core,,OB,OB,NA,,,,,canola,c,wood,YGJ,18,4,native forbs,mid,0.2,0.4,0.2,20,314.62,0.31462,0.636383,1.293927,2,yes,far,far,far,1,Melyridae sp1,Mel1
23lath1c1fly1,2lath1c1,23lath1c1,2lat,,3,core,3core,,HvF4,HvF9,NA,,,,,canola,c,wood,YGJ,18,4,native forbs,mid,0.2,0.4,0.2,20,314.62,0.31462,0.636383,1.293927,2,yes,far,far,far,1,Comptosia sp2,HvF1
23lath1c2bee1,2lath1c2,23lath1c2,2lat,,3,core,3core,,HB,HB,NA,,,,,canola,c,wood,YGJ,3,12,native forbs,mid,0.5,0.6,0.06222,20,323.71,0.32371,0.636383,1.293927,2,yes,far,far,far,1,Apis mellifera,Apis
23lath1c2beetle1,2lath1c2,23lath1c2,2lat,,3,core,3core,,OB,OB,NA,,,,,canola,c,wood,YGJ,3,12,native forbs,mid,0.5,0.6,0.06222,20,323.71,0.32371,0.636383,1.293927,2,yes,far,far,far,1,Melyridae sp1,Mel1
23lath1c2beetle2,2lath1c2,23lath1c2,2lat,,3,core,3core,,OB,OB,NA,,,,,canola,c,wood,YGJ,3,12,native forbs,mid,0.5,0.6,0.06222,20,323.71,0.32371,0.636383,1.293927,2,yes,far,far,far,1,Melyridae sp1,Mel1
23lath1can1bee1,2lath1can1,23lath1can1,2lat,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Apis mellifera,Apis
23lath1can1bee2,2lath1can1,23lath1can1,2lat,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Apis mellifera,Apis
23lath1can1bee3,2lath1can1,23lath1can1,2lat,,3,crop,3crop,,4,4,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Leioproctus sp15,Leio15
23lath1can1beetle1,2lath1can1,23lath1can1,2lat,,3,crop,3crop,,CB,CB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Elateridae sp1,CB
23lath1can1fly1,2lath1can1,23lath1can1,2lat,,3,crop,3crop,,MHF,MHF,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Muscidae sp1,Musc
23lath1can2bee1,2lath1can2,23lath1can2,2lat,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Apis mellifera,Apis
23lath1can2bee2,2lath1can2,23lath1can2,2lat,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Apis mellifera,Apis
23lath1can2bee3,2lath1can2,23lath1can2,2lat,,3,crop,3crop,,HB,HB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Apis mellifera,Apis
23lath1can2beetle1,2lath1can2,23lath1can2,2lat,,3,crop,3crop,,CB,CB,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Elateridae sp1,CB
23lath1can2fly1,2lath1can2,23lath1can2,2lat,,3,crop,3crop,,SF2,SF,NA,,,,,canola,c/w,crop,canola,0,0,crop,low,0,0,0.2,20,NA,NA,0.636383,1.293927,2,no,NA,NA,NA,1,Melangyna collatus complex,SF
23lath1e1beetle1,2lath1e1,23lath1e1,2lat,,3,edge,3edge,,OB,OB,NA,,,,,canola,c,wood,YGJ,9,2,exotic forbs,low,0.1,0.4,0.04444,20,51.67,0.05167,0.636383,1.293927,2,yes,close,far,close,1,Melyridae sp1,Mel1
23lath1e1beetle2,2lath1e1,23lath1e1,2lat,,3,edge,3edge,,OB,OB,NA,,,,,canola,c,wood,YGJ,9,2,exotic forbs,low,0.1,0.4,0.04444,20,51.67,0.05167,0.636383,1.293927,2,yes,close,far,close,1,Melyridae sp1,Mel1
23lath1e2bee1,2lath1e2,23lath1e2,2lat,,3,edge,3edge,,16f,11d,NA,,,,,canola,c,wood,YGJ,12,4,native forbs,mid,0.3,0.6,0.06667,20,99.82,0.09982,0.636383,1.293927,2,yes,close,far,close,1,Leioproctus sp14,Leio14
23lath1e2beetle1,2lath1e2,23lath1e2,2lat,,3,edge,3edge,,PB,PB,NA,,,,,canola,c,wood,YGJ,12,4,native forbs,mid,0.3,0.6,0.06667,20,99.82,0.09982,0.636383,1.293927,2,yes,close,far,close,1,Eleale sp1,Ele1
23lath1e2beetle2,2lath1e2,23lath1e2,2lat,,3,edge,3edge,,PB,PB,NA,,,,,canola,c,wood,YGJ,12,4,native forbs,mid,0.3,0.6,0.06667,20,99.82,0.09982,0.636383,1.293927,2,yes,close,far,close,1,Eleale sp1,Ele1
23lath1e2beetle3,2lath1e2,23lath1e2,2lat,,3,edge,3edge,,OB,OB,NA,,,,,canola,c,wood,YGJ,12,4,native forbs,mid,0.3,0.6,0.06667,20,99.82,0.09982,0.636383,1.293927,2,yes,close,far,close,1,Melyridae sp1,Mel1
23lath1e2fly1,2lath1e2,23lath1e2,2lat,,3,edge,3edge,,HvF2,HvF2,NA,,,,,canola,c,wood,YGJ,12,4,native forbs,mid,0.3,0.6,0.06667,20,99.82,0.09982,0.636383,1.293927,2,yes,close,far,close,1,Sisyromyia sp1,HvF4
23lath1e2fly2,2lath1e2,23lath1e2,2lat,,3,edge,3edge,,HvF1,HvF1,NA,,,,,canola,c,wood,YGJ,12,4,native forbs,mid,0.3,0.6,0.06667,20,99.82,0.09982,0.636383,1.293927,2,yes,close,far,close,1,Choristus sp1,HvF3
23mor1c1beetle1,2mor1c1,23mor1c1,2mor,,3,core,3core,,OB,OB,NA,,,,,canola,c,wood,YGJ,2,23,native forbs,low,0.4,0.4,0.06667,60,82.4,0.0824,0.78564806,0.81934025,2,no,close,far,close,1,Melyridae sp1,Mel1
23mor1c1beetle2,2mor1c1,23mor1c1,2mor,,3,core,3core,,OB,OB,NA,,,,,canola,c,wood,YGJ,2,23,native forbs,low,0.4,0.4,0.06667,60,82.4,0.0824,0.78564806,0.81934025,2,no,close,far,close,1,Melyridae sp1,Mel1
23mor1c1beetle3,2mor1c1,23mor1c1,2mor,,3,core,3core,,OB,OB,NA,,,,,canola,c,wood,YGJ,2,23,native forbs,low,0.4,0.4,0.06667,60,82.4,0.0824,0.78564806,0.81934025,2,no,close,far,close,1,Melyridae sp1,Mel1
23mor1c1fly1,2mor1c1,23mor1c1,2mor,,3,core,3core,,HvF9,HvF9,NA,,,,,canola,c,wood,YGJ,2,23,native forbs,low,0.4,0.4,0.06667,60,82.4,0.0824,0.78564806,0.81934025,2,no,close,far,close,1,Comptosia sp2,HvF1
23mor1c2bee1,2mor1c2,23mor1c2,2mor,,3,core,3core,,HB,HB,NA,,,,,canola,c,wood,YGJ,2,27,native forbs,mid,0.3,0.4,0.18667,60,138.27,0.13827,0.78564806,0.81934025,2,no,far,far,close,1,Apis mellifera,Apis
23mor1c2bee2,2mor1c2,23mor1c2,2mor,,3,core,3core,,HB,HB,NA,,,,,canola,c,wood,YGJ,2,27,native forbs,mid,0.3,0.4,0.18667,60,138.27,0.13827,0.78564806,0.81934025,2,no,far,far,close,1,Apis mellifera,Apis
23mor1c2bee3,2mor1c2,23mor1c2,2mor,,3,core,3core,,Neo,Neo,NA,,,,,canola,c,wood,YGJ,2,27,native forbs,mid,0.3,0.4,0.18667,60,138.27,0.13827,0.78564806,0.81934025,2,no,far,far,close,1,Neopasiphae mirabills,Neo
23mor1c2bee4,2mor1c2,23mor1c2,2mor,,3,core,3core,,HB,HB,NA,,,,,canola,c,wood,YGJ,2,27,native forbs,mid,0.3,0.4,0.18667,60,138.27,0.13827,0.78564806,0.81934025,2,no,far,far,close,1,Apis mellifera,Apis
